Date,ST_MACRO,LT_MACRO,EM_MACRO,G7_OECD,KR_CLI,KR_INDUSTRIAL,KR_EXPORT,KR_RETAIL,KR_CONSUMER,RATE_SPREAD,DXY,CVIX,EMBI,FX,VIX,VKOSPI,CDS_PREM,F_NET_BUYING,DM_turbulence,EM_Turbulence,KR_Turbulence,KR_Systemic,GRCI,KRCI,GRCI_STABLE,GRCI_CRISIS,KRCI_STABLE,KRCI_CRISIS,MSCI_ACWI,KOSPI
2005-05-13,0.78,0.61,0.47,100.11,100,5.5,6.5,5.12,#N/A,0.53,86.1,8.32,392,"1,000.50",16.32,20.44,42.42,"-13,815",1.4,0.77,0.57,-1.58,0.46,0.27, 1 ,  , 1 ,  ,272.64,923.19
2005-05-20,0.45,0.47,0.48,100.11,100,5.5,6.5,5.12,#N/A,0.46,86.63,8.16,383,"1,008.00",13.14,18.09,42.25,"-18,498",1.4,0.77,0.57,-1.58,0.42,0.25, 1 ,  , 1 ,  ,277.34,952.19
2005-05-27,0.27,0.38,0.49,100.11,100,5.5,6.5,5.12,#N/A,0.43,86.42,8.18,372,"1,002.50",12.15,16.39,40.77,"-23,886",1.4,0.77,0.57,-1.58,0.4,0.23, 1 ,  , 1 ,  ,279.75,960.91
2005-06-03,0.27,0.41,0.45,100.08,100,3.3,11,2.77,#N/A,0.41,88.04,8.34,366,"1,007.50",12.15,16.39,40.6,"-16,068",0.68,0.61,0.41,-1.51,0.35,0.17, 1 ,  , 1 ,  ,279.67,976.09
2005-06-10,0.29,0.41,0.43,100.08,100,3.3,11,2.77,#N/A,0.36,88.69,8.22,371,"1,009.50",11.96,16.46,41.17,"-12,643",0.68,0.61,0.41,-1.51,0.35,0.18, 1 ,  , 1 ,  ,279.85,990.79
2005-06-17,0.19,0.31,0.42,100.08,100,3.3,11,2.77,#N/A,0.37,87.65,8.27,312,"1,009.00",11.48,15.83,37.64,"-8,086",0.68,0.61,0.41,-1.51,0.33,0.16, 1 ,  , 1 ,  ,284.72,1003.68
2005-06-24,0.5,0.37,0.42,100.08,100,3.3,11,2.77,#N/A,0.34,88.78,8.41,322,"1,013.90",12.18,16.13,39.81,"-4,577",0.68,0.61,0.41,-1.51,0.36,0.17, 1 ,  , 1 ,  ,280.73,1002.43
2005-07-01,0.36,0.36,0.34,100.1,99.8,1.8,9.5,3.16,#N/A,0.31,90.13,8.33,301,"1,033.50",11.4,15.87,39.36,-437,0.55,0.49,0.59,-1.48,0.32,0.19, 1 ,  , 1 ,  ,280.3,1018.02
2005-07-08,0.33,0.32,0.32,100.1,99.8,1.8,9.5,3.16,#N/A,0.32,90.25,8.53,298,"1,054.00",11.45,16.72,38.17,"6,277",0.55,0.49,0.59,-1.48,0.33,0.2, 1 ,  , 1 ,  ,282.22,1021.95
2005-07-15,0.14,0.24,0.28,100.1,99.8,1.8,9.5,3.16,#N/A,0.3,89.72,8.25,290,"1,038.50",10.33,17.24,35.82,"13,287",0.55,0.49,0.59,-1.48,0.31,0.18, 1 ,  , 1 ,  ,286.68,1059.6
2005-07-22,0.31,0.23,0.25,100.1,99.8,1.8,9.5,3.16,#N/A,0.31,89.64,8.34,294,"1,020.00",10.52,18.59,35.63,"13,642",0.55,0.49,0.59,-1.48,0.32,0.18, 1 ,  , 1 ,  ,289,1074.22
2005-07-29,0.39,0.25,0.2,100.1,99.8,1.8,9.5,3.16,#N/A,0.26,89.35,8.24,290,"1,026.95",11.57,16.88,35.29,"18,495",0.55,0.49,0.98,-1.48,0.32,0.28, 1 ,  , 1 ,  ,290.57,1111.29
2005-08-05,0.41,0.28,0.17,100.15,99.6,5.9,10.6,3.51,#N/A,0.29,88.06,8.12,276,"1,013.95",12.48,18.96,34.93,"17,430",0.74,0.49,0.98,-1.67,0.34,0.31, 1 ,  , 1 ,  ,290.89,1089.36
2005-08-12,0.62,0.33,0.18,100.15,99.6,5.9,10.6,3.51,#N/A,0.21,86.98,8.12,290,"1,014.50",12.74,17.98,35.1,"16,991",0.74,0.49,0.98,-1.67,0.33,0.3, 1 ,  , 1 ,  ,295.72,1130.22
2005-08-19,0.77,0.41,0.19,100.15,99.6,5.9,10.6,3.51,#N/A,0.19,88.6,8.16,295,"1,025.55",13.42,18.41,35.92,"12,243",0.74,0.49,0.98,-1.67,0.37,0.32, 1 ,  , 1 ,  ,291.27,1089.88
2005-08-26,0.69,0.43,0.16,100.15,99.6,5.9,10.6,3.51,#N/A,0.12,87.86,8.14,292,"1,028.70",13.72,19.79,37.5,"5,114",0.74,0.49,0.98,-1.67,0.36,0.34, 1 ,  , 1 ,  ,289.84,1086.55
2005-09-02,0.7,0.55,0.23,100.23,99.8,7.7,17.9,3.25,#N/A,0.28,86.3,8.58,287,"1,026.50",13.57,20.67,38.53,"4,994",0.69,0.66,0.78,-1.55,0.39,0.34, 1 ,  , 1 ,  ,295.61,1115.83
2005-09-09,0.36,0.4,0.21,100.23,99.8,7.7,17.9,3.25,#N/A,0.25,86.89,8.32,274,"1,025.35",11.98,20.01,36.61,"5,202",0.69,0.66,0.78,-1.55,0.36,0.32, 1 ,  , 1 ,  ,300.08,1152.5
2005-09-16,0.28,0.36,0.19,100.23,99.8,7.7,17.9,3.25,#N/A,0.29,88.06,8.38,260,"1,030.00",11.22,20.57,33.75,"5,878",0.69,0.66,0.78,-1.55,0.37,0.32, 1 ,  , 1 ,  ,299.22,1174.13
2005-09-23,0.42,0.46,0.21,100.23,99.8,7.7,17.9,3.25,#N/A,0.23,89.29,8.42,258,"1,036.98",12.96,23.49,31.8,"2,053",0.69,0.66,0.78,-1.55,0.42,0.34, 1 ,  , 1 ,  ,295.45,1175.88
2005-09-30,0.27,0.41,0.2,100.35,99.8,7.7,17.7,3.25,#N/A,0.16,89.52,8.32,244,"1,042.40",11.92,23.82,29.93,"-7,160",0.9,0.74,0.89,-1.16,0.44,0.4,  ,  , 1 ,  ,300.6,1221.01
2005-10-07,0.5,0.5,0.22,100.35,100,6.4,17.7,5.96,#N/A,0.19,89.17,8.22,262,"1,037.50",14.59,24.77,30.64,"-22,275",0.9,0.74,0.89,-1.16,0.47,0.4,  ,  , 1 ,  ,292.95,1201.01
2005-10-14,0.61,0.52,0.26,100.35,100,6.4,17.7,5.96,#N/A,0.23,89.46,8.24,279,"1,042.80",14.87,26.61,31.8,"-30,049",0.9,0.74,0.89,-1.16,0.48,0.42,  ,  , 1 ,  ,290.05,1190.17
2005-10-21,0.73,0.55,0.25,100.35,100,6.4,17.7,5.96,#N/A,0.18,90.31,8.3,277,"1,058.50",16.13,24.23,31.03,"-41,056",0.9,0.74,0.89,-1.16,0.51,0.4,  ,  , 1 ,  ,286.11,1183.48
2005-10-28,0.31,0.48,0.23,100.35,100,6.4,17.7,5.96,#N/A,0.18,89.59,8.18,258,"1,043.35",14.25,26.71,29.88,"-46,749",0.9,0.74,0.89,-1.16,0.47,0.41,  ,  , 1 ,  ,289.4,1140.72
2005-11-04,0.3,0.43,0.24,100.51,100.1,5,11.9,1.26,#N/A,0.19,91.26,8.29,253,"1,047.50",13.17,24.29,29.36,"-40,255",1.48,1.35,0.81,-0.76,0.51,0.4,  ,  , 1 ,  ,295.96,1221.98
2005-11-11,0.46,0.44,0.25,100.51,100.1,5,11.9,1.26,#N/A,0.14,91.98,8.42,252,"1,041.30",11.63,22.17,27.04,"-40,233",1.48,1.35,0.81,-0.76,0.51,0.38,  ,  , 1 ,  ,298.35,1256.12
2005-11-18,0.53,0.45,0.23,100.51,100.1,5,11.9,1.26,#N/A,0.1,91.93,8.4,245,"1,036.35",11.12,21.71,26.14,"-32,397",1.48,1.35,0.81,-0.76,0.5,0.37,  ,  , 1 ,  ,301.15,1272.25
2005-11-25,0.46,0.46,0.21,100.51,100.1,5,11.9,1.26,#N/A,0.08,92.04,8.35,238,"1,041.50",10.88,21.58,23.88,"-32,780",1.48,1.35,0.81,-0.76,0.5,0.37,  ,  , 1 ,  ,305.16,1293.22
2005-12-02,0.47,0.48,0.18,100.69,100.1,7.7,11.9,4.26,#N/A,0.09,91.93,8.3,242,"1,038.00",11.01,21.04,23.47,"-33,455",0.8,0.81,1.14,-0.59,0.42,0.38,  ,  , 1 ,  ,306.96,1310.12
2005-12-09,0.5,0.47,0.2,100.69,100.1,7.7,11.9,4.26,#N/A,0.12,91.25,8.28,244,"1,033.85",11.69,20.59,24.73,"-35,458",0.8,0.81,1.14,-0.59,0.42,0.37,  ,  , 1 ,  ,307.76,1317.42
2005-12-16,0.43,0.46,0.2,100.69,100.1,7.7,11.9,4.26,#N/A,0.08,89.71,8.52,246,"1,016.35",10.68,20.18,24.6,"-39,595",0.8,0.81,1.14,-0.59,0.42,0.35,  ,  , 1 ,  ,311.43,1321.04
2005-12-23,0.51,0.49,0.19,100.69,100.1,7.7,11.9,4.26,#N/A,0.01,90.78,8.41,244,"1,013.60",10.27,18.4,24.63,"-38,432",0.8,0.81,1.14,-0.59,0.42,0.33,  ,  , 1 ,  ,312.56,1359.53
2005-12-30,0.64,0.56,0.19,100.69,100.4,10.5,11.9,7.61,#N/A,-0.01,91.17,8.56,245,"1,010.00",12.07,19.44,25.08,"-35,487",0.8,0.81,0.99,-0.59,0.45,0.32,  ,  , 1 ,  ,309.63,1379.37
2006-01-06,0.27,0.44,0.18,100.88,100.4,10.5,10.5,7.61,#N/A,0.02,88.91,8.62,230,987.9,11,18.96,23.55,"-25,194",0.7,0.51,0.99,-1.21,0.34,0.21, 1 ,  , 1 ,  ,322.33,1412.78
2006-01-13,0.3,0.44,0.17,100.88,100.4,10.5,10.5,7.61,#N/A,0.02,88.89,8.57,235,987.65,11.23,18.55,23.63,"-17,383",0.7,0.51,0.99,-1.21,0.34,0.21, 1 ,  , 1 ,  ,322.37,1416.28
2006-01-20,0.39,0.55,0.18,100.88,100.4,10.5,10.5,7.61,#N/A,0,88.97,8.4,226,986.7,14.56,22.89,23.54,"-10,845",0.7,0.51,0.99,-1.21,0.37,0.26, 1 ,  , 1 ,  ,316.55,1324.78
2006-01-27,0.23,0.39,0.18,100.88,100.4,10.5,10.5,7.61,#N/A,0.02,89.32,8.38,213,970.8,11.97,20.39,22.69,"1,062",0.7,0.51,0.99,-1.21,0.35,0.23, 1 ,  , 1 ,  ,324.18,1384.56
2006-02-03,0.44,0.44,0.21,101.04,100.7,8.9,3.6,11.69,#N/A,-0.04,89.89,8.39,214,970.15,12.96,24.67,21.92,"4,649",1.2,0.9,1.26,-1.02,0.47,0.36,  ,  , 1 ,  ,320.25,1333.5
2006-02-10,0.29,0.39,0.22,101.04,100.7,8.9,3.6,11.69,#N/A,-0.09,90.55,8.43,198,967.8,12.87,21.91,23.35,"2,723",1.2,0.9,1.26,-1.02,0.48,0.33,  ,  , 1 ,  ,319.23,1335.23
2006-02-17,0.28,0.33,0.21,101.04,100.7,8.9,3.6,11.69,#N/A,-0.14,90.64,8.29,200,972.8,12.01,23.16,22.89,657,1.2,0.9,1.26,-1.02,0.46,0.34,  ,  , 1 ,  ,321.9,1332.73
2006-02-24,0.11,0.26,0.2,101.04,100.7,8.9,3.6,11.69,#N/A,-0.15,90.61,7.99,192,966.4,11.46,20.64,22.58,"1,786",1.2,0.9,1.26,-1.02,0.43,0.31,  ,  , 1 ,  ,324.7,1365.82
2006-03-03,0.28,0.28,0.2,101.17,101.1,9.8,16.6,10.61,#N/A,-0.06,89.66,7.93,187,971.35,11.96,21.01,23.04,"-4,187",1.08,1.24,1.15,0.61,0.44,0.31,  ,  , 1 ,  ,324.34,1328.95
2006-03-10,0.34,0.26,0.24,101.17,101.1,9.8,16.6,10.61,#N/A,0.02,90.85,7.89,197,980.1,11.85,20.19,23.46,"-6,953",1.08,1.24,1.15,0.61,0.45,0.31,  ,  , 1 ,  ,321.57,1320.07
2006-03-17,0.47,0.29,0.26,101.17,101.1,9.8,16.6,10.61,#N/A,0.04,88.92,7.91,195,971.25,12.12,19.91,22.46,"2,863",1.08,1.24,1.15,0.61,0.43,0.3,  ,  , 1 ,  ,330.43,1341.12
2006-03-24,0.32,0.23,0.26,101.17,101.1,9.8,16.6,10.61,#N/A,-0.04,90.07,7.74,202,979.5,11.19,20.88,23.4,"7,359",1.08,1.24,1.15,0.61,0.44,0.32,  ,  , 1 ,  ,329.48,1321.23
2006-03-31,0.26,0.22,0.2,101.24,100.9,10.8,12.1,0.9,#N/A,0.03,89.73,7.9,192,971.65,11.39,18.19,23.92,"8,541",0.76,0.86,0.87,0.62,0.39,0.23, 1 ,  , 1 ,  ,329.79,1359.6
2006-04-07,0.53,0.3,0.21,101.24,100.9,10.8,12.1,0.9,#N/A,0.08,89.69,8.01,197,953.3,12.26,18.92,23.14,"22,837",0.76,0.86,0.87,0.62,0.41,0.23, 1 ,  , 1 ,  ,333.15,1402.36
2006-04-14,0.36,0.27,0.22,101.24,100.9,10.8,12.1,0.9,#N/A,0.1,89.59,7.74,194,958.35,12.38,17.54,24.25,"29,335",0.76,0.86,0.87,0.62,0.4,0.23, 1 ,  , 1 ,  ,330.41,1432.72
2006-04-21,0.26,0.2,0.15,101.24,100.9,10.8,12.1,0.9,#N/A,0.11,88.05,8.04,184,948.5,11.59,17.91,23.42,"16,752",0.76,0.86,0.87,0.62,0.36,0.22, 1 ,  , 1 ,  ,339.48,1451.31
2006-04-28,0.21,0.2,0.11,101.24,100.9,10.8,12.1,0.9,#N/A,0.19,86.11,8.19,178,943.2,11.59,17.98,22.67,"-6,001",0.76,0.86,1.1,0.62,0.34,0.26, 1 ,  , 1 ,  ,340.19,1419.73
2006-05-05,0.36,0.25,0.14,101.27,100.8,8.7,11.9,3.89,#N/A,0.17,85.14,8.58,177,939.6,11.62,19.14,22.9,"-9,246",0.85,0.79,1.1,0.26,0.38,0.27, 1 ,  , 1 ,  ,347.07,1441.02
2006-05-12,0.7,0.43,0.19,101.27,100.8,8.7,11.9,3.89,#N/A,0.19,83.91,9.19,186,932.85,14.19,19.43,22.5,"-7,863",0.85,0.79,1.1,0.26,0.43,0.27,  ,  , 1 ,  ,340.59,1445.2
2006-05-19,0.96,0.55,0.25,101.27,100.8,8.7,11.9,3.89,#N/A,0.1,84.88,9.07,208,946.25,17.18,21.91,22.89,"-22,072",0.85,0.79,1.1,0.26,0.49,0.32,  ,  , 1 ,  ,326.75,1372.29
2006-05-26,0.77,0.55,0.25,101.27,100.8,8.7,11.9,3.89,#N/A,0.1,85.16,9,212,945.5,14.26,23.08,24.67,"-38,540",0.85,0.79,1.1,0.26,0.45,0.35,  ,  , 1 ,  ,328.64,1322.43
2006-06-02,0.69,0.56,0.27,101.27,100.4,9.8,20.8,4.82,#N/A,0.08,84.04,8.78,219,948,14.32,21.74,23.8,"-30,730",1.55,1.54,1.1,-1.39,0.51,0.42,  ,  , 1 ,  ,330.93,1309.04
2006-06-09,0.64,0.56,0.25,101.27,100.4,9.8,20.8,4.82,#N/A,-0.02,85.72,8.43,221,954.5,18.12,28.4,24.75,"-31,581",1.55,1.54,1.1,-1.39,0.56,0.5,  ,  ,  ,  ,315.56,1235.65
2006-06-16,0.44,0.54,0.25,101.27,100.4,9.8,20.8,4.82,#N/A,-0.03,85.94,8.24,219,955.75,17.25,24.32,24,"-44,266",1.55,1.54,1.1,-1.39,0.53,0.46,  ,  ,  ,  ,314.27,1262.19
2006-06-23,0.56,0.54,0.28,101.27,100.4,9.8,20.8,4.82,#N/A,-0.04,86.88,8.14,228,956.05,15.89,26.12,26,"-52,860",1.55,1.54,1.1,-1.39,0.51,0.49,  ,  ,  ,  ,313.89,1228.62
2006-06-30,0.38,0.49,0.25,101.25,100.4,9.8,17.9,4.82,#N/A,-0.02,85.16,8.19,221,948.7,13.08,22.72,25.19,"-59,775",1.48,2.8,1.14,0.69,0.47,0.46,  ,  ,  ,  ,325.11,1295.15
2006-07-07,0.45,0.51,0.26,101.25,100.4,11.6,17.9,5.56,#N/A,-0.04,85.01,8.14,212,947.9,13.97,23.94,27.17,"-68,372",1.48,2.8,1.14,0.69,0.48,0.47,  ,  ,  ,  ,325.05,1273.93
2006-07-14,0.73,0.55,0.28,101.25,100.4,11.6,17.9,5.56,#N/A,-0.03,86.1,7.87,218,953.85,18.05,26.88,26.8,"-81,660",1.48,2.8,1.14,0.69,0.53,0.5,  ,  ,  ,  ,313.99,1255.13
2006-07-21,0.47,0.54,0.28,101.25,100.4,11.6,17.9,5.56,#N/A,-0.03,85.93,7.8,204,948.9,17.4,24.29,25,"-88,573",1.48,2.8,1.14,0.69,0.52,0.47,  ,  ,  ,  ,315.39,1271.33
2006-07-28,0.36,0.47,0.27,101.25,100.4,11.6,17.9,5.56,#N/A,0.01,85.38,7.82,196,953.9,14.33,22.91,23.64,"-78,968",1.48,2.8,1.14,0.69,0.47,0.44,  ,  ,  ,  ,327.24,1297.07
2006-08-04,0.39,0.48,0.28,101.25,100.1,9.1,10.9,5.09,#N/A,-0.01,84.58,8.07,193,964.75,14.34,22.1,23.92,"-80,379",1.22,1.19,0.75,1.23,0.44,0.36,  ,  , 1 ,  ,329.21,1304.51
2006-08-11,0.15,0.42,0.25,101.25,100.1,9.1,10.9,5.09,#N/A,0,85.49,7.84,182,961.85,14.3,22.98,23.5,"-75,940",1.22,1.19,0.75,1.23,0.43,0.36,  ,  , 1 ,  ,325.44,1292.1
2006-08-18,0.36,0.32,0.27,101.25,100.1,9.1,10.9,5.09,#N/A,-0.03,85.09,7.82,187,958.6,11.64,19.23,23.6,"-67,409",1.22,1.19,0.75,1.23,0.39,0.31, 1 ,  , 1 ,  ,334.03,1331.1
2006-08-25,0.53,0.44,0.31,101.25,100.1,9.1,10.9,5.09,#N/A,-0.08,85.38,7.81,197,961.95,12.31,19.22,24.67,"-64,557",1.22,1.19,0.75,1.23,0.42,0.33, 1 ,  , 1 ,  ,331.43,1329.35
2006-09-01,0.65,0.47,0.32,101.28,99.5,2.9,16.9,-0.72,#N/A,-0.04,84.92,7.97,194.75,960.55,11.96,17.85,24.3,"-67,131",0.78,0.69,0.81,0.72,0.32,0.3, 1 ,  , 1 ,  ,336.42,1356.67
2006-09-08,0.53,0.43,0.31,101.28,99.5,2.9,16.9,-0.72,#N/A,-0.04,85.95,7.9,193.02,956.35,13.16,19.31,23.5,"-50,662",0.78,0.69,0.81,0.72,0.35,0.31, 1 ,  , 1 ,  ,331.43,1354.89
2006-09-15,0.25,0.37,0.3,101.28,99.5,2.9,16.9,-0.72,#N/A,-0.07,85.98,7.71,191.9,956.35,11.76,16.62,23.11,"-53,327",0.78,0.69,0.81,0.72,0.32,0.27, 1 ,  , 1 ,  ,333.9,1361.1
2006-09-22,0.66,0.51,0.41,101.28,99.5,2.9,16.9,-0.72,#N/A,-0.08,85.16,7.53,216.68,946.9,12.59,18.25,23.75,"-53,174",0.78,0.69,0.81,0.72,0.34,0.31, 1 ,  , 1 ,  ,333.53,1348.38
2006-09-29,0.57,0.46,0.38,101.28,99.5,2.9,16.9,-0.72,#N/A,-0.06,86.03,6.75,208.33,946.25,11.98,16.71,23.63,"-56,343",0.78,0.69,0.5,0.72,0.34,0.24, 1 ,  , 1 ,  ,338.28,1371.41
2006-10-06,0.44,0.44,0.36,101.35,99.1,10.1,20.9,4.29,#N/A,-0.04,86.5,6.8,198.68,949.2,11.56,18.24,24.1,"-55,679",0.65,0.79,0.5,0.52,0.32,0.3, 1 ,  , 1 ,  ,340.84,1352
2006-10-13,0.24,0.34,0.3,101.35,99.1,10.1,20.9,4.29,#N/A,-0.07,87.12,7.03,187.97,954.15,10.75,18.96,26.5,"-44,490",0.65,0.79,0.5,0.52,0.31,0.32, 1 ,  , 1 ,  ,344.75,1348.6
2006-10-20,0.1,0.22,0.31,101.35,99.1,10.1,20.9,4.29,#N/A,-0.09,86.27,6.61,185.51,957.35,10.63,17.77,28.4,"-42,817",0.65,0.79,0.5,0.52,0.29,0.3, 1 ,  , 1 ,  ,347.47,1364.24
2006-10-27,0.25,0.21,0.3,101.35,99.1,10.1,20.9,4.29,#N/A,-0.07,85.56,6.16,186.86,947.35,10.8,17.25,27,"-44,119",0.65,0.79,0.5,0.52,0.29,0.29, 1 ,  , 1 ,  ,351.21,1369.09
2006-11-03,0.42,0.28,0.28,101.45,99.3,10.8,10.5,5.26,#N/A,-0.1,85.71,6.34,185.34,937.3,11.16,15.73,25.25,"-48,344",0.55,0.58,0.6,1.04,0.24,0.23, 1 ,  , 1 ,  ,349.1,1383.88
2006-11-10,0.63,0.27,0.3,101.45,99.3,10.8,10.5,5.26,#N/A,-0.15,85.07,6.64,191.5,934.05,10.79,14.43,23.5,"-42,670",0.55,0.58,0.6,1.04,0.23,0.21, 1 ,  , 1 ,  ,353.71,1395.73
2006-11-17,0.28,0.2,0.32,101.45,99.3,10.8,10.5,5.26,#N/A,-0.17,85.31,6.13,191.03,938.85,10.05,14.29,23.25,"-37,258",0.55,0.58,0.6,1.04,0.23,0.21, 1 ,  , 1 ,  ,355.54,1412.22
2006-11-24,0.66,0.3,0.33,101.45,99.3,10.8,10.5,5.26,#N/A,-0.18,83.66,7.11,196,932.1,10.73,14.28,23.17,"-37,068",0.55,0.58,0.6,1.04,0.23,0.21, 1 ,  , 1 ,  ,358.03,1421.73
2006-12-01,0.71,0.38,0.37,101.57,99.6,13.3,18.5,4.08,#N/A,-0.09,82.48,7.4,204.17,928.55,11.66,14.44,20.8,"-38,407",0.75,0.63,0.67,0.2,0.3,0.22, 1 ,  , 1 ,  ,359.6,1434.36
2006-12-08,0.59,0.33,0.3,101.57,99.6,13.3,18.5,4.08,#N/A,-0.12,83.29,7.46,183.49,920.35,12.07,18.23,18,"-35,900",0.75,0.63,0.67,0.2,0.29,0.22, 1 ,  , 1 ,  ,363.68,1390.43
2006-12-15,0.19,0.18,0.23,101.57,99.6,13.3,18.5,4.08,#N/A,-0.13,84.04,6.83,175.19,923.1,10.05,15.1,17.95,"-23,208",0.75,0.63,0.67,0.2,0.26,0.19, 1 ,  , 1 ,  ,367.13,1421.87
2006-12-22,0.39,0.21,0.21,101.57,99.6,13.3,18.5,4.08,#N/A,-0.1,83.81,6.55,172.9,928.35,11.36,14.65,18.5,"-13,899",0.75,0.63,0.67,0.2,0.27,0.2, 1 ,  , 1 ,  ,364.72,1437.49
2006-12-29,0.28,0.19,0.19,101.57,99.6,13.3,18.5,4.08,#N/A,-0.11,83.65,6.62,169,929.7,11.56,15.4,17.67,"-12,415",0.75,0.63,0.69,0.2,0.28,0.2, 1 ,  , 1 ,  ,367.78,1434.46
2007-01-05,0.37,0.2,0.29,101.69,99.8,7.1,12.3,3.01,#N/A,-0.11,84.64,6.66,176.23,934.15,12.14,17.25,18.21,"-20,231",0.45,0.76,0.69,-0.23,0.29,0.24, 1 ,  , 1 ,  ,364.03,1385.76
2007-01-12,0.18,0.07,0.24,101.69,99.8,7.1,12.3,3.01,#N/A,-0.1,85.02,6.37,170.53,940.05,10.15,16.54,20.95,"-20,658",0.45,0.76,0.69,-0.23,0.24,0.24, 1 ,  , 1 ,  ,367.76,1388.37
2007-01-19,0.23,0.06,0.23,101.69,99.8,7.1,12.3,3.01,#N/A,-0.14,84.86,6.2,168.6,936.3,10.4,17.48,18.59,"-8,163",0.45,0.76,0.69,-0.23,0.24,0.24, 1 ,  , 1 ,  ,369.53,1360.56
2007-01-26,0.38,0.1,0.24,101.69,99.8,7.1,12.3,3.01,#N/A,-0.09,85.23,6.45,168.78,940.6,11.13,17.23,18.65,"-4,212",0.45,0.76,0.69,-0.23,0.26,0.24, 1 ,  , 1 ,  ,368.28,1371.33
2007-02-02,0.29,0.08,0.24,101.81,99.8,5.7,20.8,1.81,#N/A,-0.12,84.96,6.49,165.35,937.2,10.08,16.39,18.87,"6,722",0.69,1.12,0.9,0.02,0.33,0.33, 1 ,  , 1 ,  ,375.33,1413.14
2007-02-09,0.52,0.13,0.25,101.81,99.8,5.7,20.8,1.81,#N/A,-0.12,84.88,6.41,169.7,934.6,11.1,16.05,18.4,"10,244",0.69,1.12,0.9,0.02,0.34,0.33, 1 ,  , 1 ,  ,375.03,1427.68
2007-02-16,0.51,0.11,0.27,101.81,99.8,5.7,20.8,1.81,#N/A,-0.14,84.06,6.34,169.86,936.5,10.02,16.08,16.5,"11,601",0.69,1.12,0.9,0.02,0.32,0.33, 1 ,  , 1 ,  ,380.69,1448.81
2007-02-23,0.47,0.11,0.25,101.81,99.8,5.7,20.8,1.81,#N/A,-0.13,84.05,6.05,167.86,938.05,10.58,17.12,16.5,"22,475",0.69,1.12,0.9,0.02,0.32,0.34, 1 ,  , 1 ,  ,381.29,1469.88
2007-03-02,0.91,0.55,0.34,101.91,99.9,2.9,10.3,0.26,#N/A,-0.03,83.74,6.49,191,943.05,18.61,20.06,18.48,"21,112",1.38,0.87,1.07,-0.2,0.46,0.4, 1 ,  , 1 ,  ,363.54,1414.47
2007-03-09,0.62,0.4,0.31,101.91,99.9,2.9,10.3,0.26,#N/A,-0.08,84.25,6.45,179.41,945.85,14.09,18.7,18.13,"16,200",1.38,0.87,1.07,-0.2,0.43,0.38, 1 ,  , 1 ,  ,367.38,1423.58
2007-03-16,0.63,0.47,0.32,101.91,99.9,2.9,10.3,0.26,#N/A,-0.05,83.19,7.1,181.67,944.75,16.79,20.29,18.13,"4,637",1.38,0.87,1.07,-0.2,0.45,0.4, 1 ,  , 1 ,  ,363.63,1427.88
2007-03-23,0.23,0.34,0.31,101.91,99.9,2.9,10.3,0.26,#N/A,0.01,83.28,6.6,170.16,937.4,12.95,19.28,17.29,"2,831",1.38,0.87,1.07,-0.2,0.37,0.37, 1 ,  , 1 ,  ,377.99,1447.38
2007-03-30,0.3,0.37,0.3,101.91,100,5.8,10.3,10.52,#N/A,0.07,82.93,6.63,165.8,940.8,14.64,19.64,17.18,"2,555",1.38,0.87,0.87,-0.2,0.39,0.34, 1 ,  , 1 ,  ,375.3,1452.55
2007-04-06,0.23,0.34,0.31,102,100,5.8,13.2,10.52,#N/A,0.01,82.99,6.54,163.58,931.8,13.23,18.63,17.49,"14,706",1.45,0.91,0.87,0.63,0.38,0.32, 1 ,  , 1 ,  ,382.34,1484.15
2007-04-13,0.22,0.29,0.33,102,100,5.8,13.2,10.52,#N/A,0,82.13,6.58,159.61,929.2,12.2,18,16.42,"17,898",1.45,0.91,0.87,0.63,0.36,0.3, 1 ,  , 1 ,  ,385.61,1520.78
2007-04-20,0.25,0.28,0.29,102,100,5.8,13.2,10.52,#N/A,0.02,81.64,6.5,157.79,927.45,12.07,17.67,16.09,"22,230",1.45,0.91,0.87,0.63,0.35,0.29, 1 ,  , 1 ,  ,392.67,1533.08
2007-04-27,0.25,0.26,0.29,102,100,5.8,13.2,10.52,#N/A,0.04,81.53,6.21,157,929.15,12.45,18.78,14.36,"28,166",1.45,0.91,0.87,0.63,0.35,0.32, 1 ,  , 1 ,  ,392.76,1542.52
2007-05-04,0.5,0.29,0.3,102.07,100.1,3.6,17,6.29,#N/A,-0.03,81.74,6.08,167.3,927.62,12.91,17.34,14.87,"19,738",0.64,0.57,1.4,-1.53,0.23,0.26, 1 ,  , 1 ,  ,396.45,1567.74
2007-05-11,0.51,0.29,0.29,102.07,100.1,3.6,17,6.29,#N/A,-0.03,82.12,5.95,162.5,926.78,12.95,17.43,15,"24,350",0.64,0.57,1.4,-1.53,0.23,0.26, 1 ,  , 1 ,  ,395.48,1603.56
2007-05-18,0.25,0.26,0.28,102.07,100.1,3.6,17,6.29,#N/A,-0.02,82.2,5.91,151.02,934.05,12.76,17.12,14.96,"18,259",0.64,0.57,1.4,-1.53,0.22,0.26, 1 ,  , 1 ,  ,398.43,1612.25
2007-05-25,0.31,0.26,0.31,102.07,100.1,3.6,17,6.29,#N/A,0,82.33,5.82,151.69,928.2,13.34,17.96,15.2,"13,745",0.64,0.57,1.4,-1.53,0.23,0.27, 1 ,  , 1 ,  ,397.22,1644.56
