Date,ST_MACRO,LT_MACRO,EM_MACRO,G7_OECD,KR_CLI,KR_INDUSTRIAL,KR_EXPORT,KR_RETAIL,KR_CONSUMER,RATE_SPREAD,DXY,CVIX,EMBI,FX,VIX,VKOSPI,CDS_PREM,F_NET_BUYING,DM_turbulence,EM_Turbulence,KR_Turbulence,KR_Systemic,GRCI,KRCI,GRCI_STABLE,GRCI_CRISIS,KRCI_STABLE,KRCI_CRISIS,MSCI_ACWI,KOSPI
2004-08-20,0.4,0.44,0.37,100.62,100.6,9.6,36.1,4.27,#N/A,1.8,88.12,9.27,439,"1,154.35",16,23.05,44.3,"16,819",0.48,0.78,0.67,0,,,,,,,,
2004-08-27,0.35,0.39,0.37,100.62,100.6,9.6,36.1,4.27,#N/A,1.74,89.77,9.48,435,"1,152.75",14.71,22.12,38.75,"21,656",0.48,0.78,0.67,0,,,,,,,,
2004-09-03,0.28,0.36,0.37,100.57,100.4,13.1,28.8,1.35,#N/A,1.71,89.63,9.45,431,"1,150.10",13.91,23.05,38.4,"27,162",0.56,0.71,0.57,-0.17,,,,,,,,
2004-09-10,0.19,0.33,0.33,100.57,100.4,13.1,28.8,1.35,#N/A,1.7,88.39,9.28,428,"1,145.85",13.76,20.23,36,"30,262",0.56,0.71,0.57,-0.17,,,,,,,,
2004-09-17,0.27,0.3,0.33,100.57,100.4,13.1,28.8,1.35,#N/A,1.63,88.84,8.74,414,"1,146.55",14.03,22.52,36.19,"27,663",0.56,0.71,0.57,-0.17,,,,,,,,
2004-09-24,0.39,0.29,0.35,100.57,100.4,13.1,28.8,1.35,#N/A,1.46,88.4,8.6,424,"1,149.00",14.28,23.5,37.13,"28,551",0.56,0.71,0.57,-0.17,,,,,,,,
2004-10-01,0.32,0.26,0.33,100.52,100.1,9.2,22.4,-1.09,#N/A,1.56,87.63,8.75,416,"1,148.90",12.75,22.07,38.75,"26,221",0.34,0.41,0.86,-0.46,,,,,,,,
2004-10-08,0.41,0.24,0.33,100.52,100.1,9.2,22.4,-1.09,#N/A,1.55,87.51,8.27,397,"1,148.00",15.05,24.51,37.13,"29,491",0.34,0.41,0.86,-0.46,,,,,,,,
2004-10-15,0.45,0.26,0.37,100.52,100.1,9.2,22.4,-1.09,#N/A,1.54,87.09,8.42,412,"1,145.45",15.04,25.81,36.5,"14,907",0.34,0.41,0.86,-0.46,,,,,,,,
2004-10-22,0.62,0.3,0.38,100.52,100.1,9.2,22.4,-1.09,#N/A,1.46,85.87,8.86,419,"1,140.60",15.28,26.17,36.63,"8,726",0.34,0.41,0.86,-0.46,,,,,,,,
2004-10-29,0.52,0.36,0.33,100.52,100.1,9.2,22.4,-1.09,#N/A,1.47,84.91,9.36,413,"1,119.35",16.27,27.17,32,"1,875",0.34,0.41,0.86,-0.46,,,,,,,,
2004-11-05,0.22,0.22,0.3,100.49,99.8,8.7,19.7,1.71,#N/A,1.41,84.01,9.2,392,"1,110.55",13.84,24.55,28.5,-677,0.7,0.66,0.98,-1.09,,,,,,,,
2004-11-12,0.13,0.19,0.3,100.49,99.8,8.7,19.7,1.71,#N/A,1.36,83.69,8.99,387,"1,100.15",13.33,23.59,24.42,"-5,659",0.7,0.66,0.98,-1.09,,,,,,,,
2004-11-19,0.28,0.2,0.29,100.49,99.8,8.7,19.7,1.71,#N/A,1.28,83.31,9.3,381,"1,068.75",13.5,24.64,24.9,"-4,385",0.7,0.66,0.98,-1.09,,,,,,,,
2004-11-26,0.22,0.18,0.3,100.49,99.8,8.7,19.7,1.71,#N/A,1.22,81.78,9.61,376,"1,046.50",12.78,25.21,30,"-10,703",0.7,0.66,0.98,-1.09,,,,,,,,
2004-12-03,0.3,0.19,0.3,100.46,99.7,6.1,26.5,-0.14,#N/A,1.33,80.98,9.36,375,"1,044.90",12.96,23.79,29.57,"-14,500",0.69,0.58,0.72,-1.26,,,,,,,,
2004-12-10,0.59,0.24,0.31,100.46,99.7,6.1,26.5,-0.14,#N/A,1.22,82.67,9.83,380,"1,067.40",12.76,23.92,33.04,"-34,972",0.69,0.58,0.72,-1.26,,,,,,,,
2004-12-17,0.43,0.22,0.29,100.46,99.7,6.1,26.5,-0.14,#N/A,1.2,82.16,9.42,361,"1,060.05",11.95,22.75,31.5,"-33,561",0.69,0.58,0.72,-1.26,,,,,,,,
2004-12-24,0.42,0.24,0.28,100.46,99.7,6.1,26.5,-0.14,#N/A,1.22,81.28,9.66,355,"1,047.95",11.23,21.72,31.88,"-29,123",0.69,0.58,0.72,-1.26,0.35,0.24,1,  ,,,100,100
2004-12-31,0.56,0.27,0.3,100.43,99.5,7.8,17.6,0.57,#N/A,1.15,80.85,9.95,356,"1,035.10",13.29,21.29,32,"-32,594",0.47,0.5,0.71,-1.44,0.32,0.22,1,  ,1,  ,100.6602477,104.2001806
2005-01-07,0.45,0.2,0.29,100.43,99.5,7.8,17.6,0.57,#N/A,1.08,83.6,9.61,370,"1,051.20",13.49,21.94,32.6,"-21,327",0.47,0.5,0.71,-1.44,0.32,0.23,1,  ,1,  ,98.06817157,101.2832526
2005-01-14,0.43,0.16,0.3,100.43,99.5,7.8,17.6,0.57,#N/A,1,82.97,9.29,375,"1,042.85",12.43,20.09,33.08,"-11,496",0.47,0.5,0.71,-1.44,0.29,0.22,1,  ,1,  ,98.26916551,105.2678639
2005-01-21,0.49,0.19,0.31,100.43,99.5,7.8,17.6,0.57,#N/A,1,83.26,9.26,378,"1,038.00",14.36,18.4,33.5,"-6,762",0.47,0.5,0.71,-1.44,0.3,0.21,1,  ,1,  ,97.20142873,106.9556872
2005-01-28,0.37,0.16,0.29,100.43,99.5,7.8,17.6,0.57,#N/A,0.88,83.48,9.21,369,"1,023.80",13.24,18.42,32.17,"-5,731",0.47,0.5,0.71,-1.44,0.29,0.21,1,  ,1,  ,97.74114632,107.1859638
2005-02-04,0.21,0.11,0.28,100.38,99.4,4.1,18.3,3.77,#N/A,0.79,84.39,8.7,360,"1,026.95",11.21,17.91,29,"-3,887",0.55,0.83,0.84,-2.09,0.34,0.32,1,  ,1,  ,99.92500424,108.5769852
2005-02-11,0.18,0.09,0.28,100.38,99.4,4.1,18.3,3.77,#N/A,0.76,84.57,8.66,355,"1,033.25",11.43,18.41,29.43,"-3,179",0.55,0.83,0.84,-2.09,0.34,0.32,1,  ,1,  ,100.4594526,110.1680359
2005-02-18,0.16,0.06,0.22,100.38,99.4,4.1,18.3,3.77,#N/A,0.83,83.49,8.65,348,"1,024.05",11.18,16.59,31.07,"2,656",0.55,0.83,0.84,-2.09,0.33,0.32,1,  ,1,  ,101.1076704,114.4562281
2005-02-25,0.27,0.06,0.22,100.38,99.4,4.1,18.3,3.77,#N/A,0.74,82.66,8.59,346,"1,008.03",11.49,16.29,31.71,"10,183",0.55,0.83,0.84,-2.09,0.33,0.32,1,  ,1,  ,101.9526735,115.9515498
2005-03-04,0.32,0.08,0.24,100.3,99.2,7.3,6.6,-3.64,#N/A,0.75,82.52,8.49,338,"1,008.30",11.94,18.89,29.86,"14,486",0.61,0.63,0.62,-2,0.3,0.22,1,  ,1,  ,103.3005756,117.8136145
2005-03-11,0.45,0.13,0.26,100.3,99.2,7.3,6.6,-3.64,#N/A,0.82,81.42,8.64,340,999.85,12.8,17.85,29.43,"17,146",0.61,0.63,0.62,-2,0.3,0.22,1,  ,1,  ,102.4688285,118.9569954
2005-03-18,0.62,0.17,0.29,100.3,99.2,7.3,6.6,-3.64,#N/A,0.81,82.05,8.53,364,"1,004.45",13.14,21.63,33.66,"12,050",0.61,0.63,0.62,-2,0.31,0.27,1,  ,1,  ,101.3075376,113.9477156
2005-03-25,0.64,0.25,0.34,100.3,99.2,7.3,6.6,-3.64,#N/A,0.74,84.15,8.55,394,"1,014.30",13.42,20.1,40.13,"6,361",0.61,0.63,0.62,-2,0.34,0.28,1,  ,1,  ,99.35930491,112.2705827
2005-04-01,0.64,0.32,0.39,100.21,99.5,1.1,13.1,4.53,#N/A,0.72,84.43,8.61,386,"1,012.00",14.09,18.92,38.15,"1,558",0.68,0.73,0.7,-1.79,0.39,0.3,1,  ,1,  ,99.63078756,114.2984967
2005-04-08,0.45,0.26,0.37,100.21,99.5,1.1,13.1,4.53,#N/A,0.73,84.4,8.27,376,"1,015.15",12.62,18.79,36.39,-568,0.68,0.73,0.7,-1.79,0.36,0.3,1,  ,1,  ,100.1342832,115.4939803
2005-04-15,0.76,0.48,0.44,100.21,99.5,1.1,13.1,4.53,#N/A,0.75,84.56,8.4,408,"1,022.00",17.74,21.71,39.38,"-2,907",0.68,0.73,0.7,-1.79,0.42,0.35,1,  ,1,  ,97.53876051,110.2615719
2005-04-22,0.64,0.49,0.44,100.21,99.5,1.1,13.1,4.53,#N/A,0.64,83.5,8.48,389,"1,004.00",15.38,20.31,36.5,"-5,586",0.68,0.73,0.7,-1.79,0.4,0.32,1,  ,1,  ,98.13342418,109.5133997
2005-04-29,0.68,0.53,0.49,100.21,99.5,1.1,13.1,4.53,#N/A,0.55,84.43,8.34,395,997.1,15.31,22.48,35.36,"-9,799",0.68,0.73,0.7,-1.79,0.4,0.34,1,  ,1,  ,97.66144469,106.0814754
2005-05-06,0.33,0.42,0.46,100.14,100,5.7,6.5,5.12,#N/A,0.54,84.62,8.18,373,997.5,14.05,19.74,33.57,"-9,854",1.42,0.8,0.57,-1.58,0.42,0.24,1,  ,1,  ,99.3166869,109.5212963
2005-05-13,0.78,0.61,0.47,100.14,100,5.7,6.5,5.12,#N/A,0.53,86.1,8.32,392,"1,000.50",16.32,20.44,42.42,"-13,815",1.42,0.8,0.57,-1.58,0.46,0.28,1,  ,1,  ,97.44567033,107.4655597
2005-05-20,0.45,0.47,0.48,100.14,100,5.7,6.5,5.12,#N/A,0.46,86.63,8.16,383,"1,008.00",13.14,18.09,42.25,"-18,498",1.42,0.8,0.57,-1.58,0.42,0.26,1,  ,1,  ,99.19463238,110.841354
2005-05-27,0.27,0.38,0.49,100.14,100,5.7,6.5,5.12,#N/A,0.43,86.42,8.18,372,"1,002.50",12.15,16.39,40.77,"-23,886",1.42,0.8,0.57,-1.58,0.41,0.24,1,  ,1,  ,100.1380611,111.8565972
2005-06-03,0.27,0.41,0.45,100.1,100,3.5,11,2.77,#N/A,0.41,88.04,8.34,366,"1,007.50",12.15,16.39,40.6,"-16,068",0.68,0.65,0.41,-1.51,0.36,0.19,1,  ,1,  ,100.1879368,113.6236605
2005-06-10,0.29,0.41,0.43,100.1,100,3.5,11,2.77,#N/A,0.36,88.69,8.22,371,"1,009.50",11.96,16.46,41.17,"-12,643",0.68,0.65,0.41,-1.51,0.37,0.2,1,  ,1,  ,100.2937859,115.3349311
2005-06-17,0.19,0.31,0.42,100.1,100,3.5,11,2.77,#N/A,0.37,87.65,8.27,312,"1,009.00",11.48,15.83,37.64,"-8,086",0.68,0.65,0.41,-1.51,0.35,0.18,1,  ,1,  ,102.0677355,116.8355242
2005-06-24,0.5,0.37,0.42,100.1,100,3.5,11,2.77,#N/A,0.34,88.78,8.41,322,"1,013.90",12.18,16.13,39.81,"-4,577",0.68,0.65,0.41,-1.51,0.38,0.19,1,  ,1,  ,100.6880853,116.6901069
2005-07-01,0.36,0.36,0.34,100.12,99.8,1.9,9.5,3.16,#N/A,0.31,90.13,8.33,301,"1,033.50",11.4,15.87,39.36,-437,0.56,0.5,0.59,-1.48,0.33,0.18,1,  ,1,  ,100.58101,118.7550158
2005-07-08,0.33,0.32,0.32,100.12,99.8,1.9,9.5,3.16,#N/A,0.32,90.25,8.53,298,"1,054.00",11.45,16.72,38.17,"6,277",0.56,0.5,0.59,-1.48,0.34,0.19,1,  ,1,  ,101.2994846,119.2134603
2005-07-15,0.14,0.24,0.28,100.12,99.8,1.9,9.5,3.16,#N/A,0.3,89.72,8.25,290,"1,038.50",10.33,17.24,35.82,"13,287",0.56,0.5,0.59,-1.48,0.32,0.18,1,  ,1,  ,102.9221502,123.6054889
2005-07-22,0.31,0.23,0.25,100.12,99.8,1.9,9.5,3.16,#N/A,0.31,89.64,8.34,294,"1,020.00",10.52,18.59,35.63,"13,642",0.56,0.5,0.59,-1.48,0.33,0.18,1,  ,1,  ,103.7702684,125.3112772
2005-07-29,0.39,0.25,0.2,100.12,99.8,1.9,9.5,3.16,#N/A,0.26,89.35,8.24,290,"1,026.95",11.57,16.88,35.29,"18,495",0.56,0.5,0.59,-1.48,0.33,0.18,1,  ,1,  ,104.3642693,129.635705
2005-08-05,0.41,0.28,0.17,100.17,99.6,5.7,10.6,3.51,#N/A,0.29,88.06,8.12,276,"1,013.95",12.48,18.96,34.93,"17,430",0.76,0.51,0.98,-1.67,0.35,0.31,1,  ,1,  ,104.5308971,127.077497
2005-08-12,0.62,0.33,0.18,100.17,99.6,5.7,10.6,3.51,#N/A,0.21,86.98,8.12,290,"1,014.50",12.74,17.98,35.1,"16,991",0.76,0.51,0.98,-1.67,0.34,0.31,1,  ,1,  ,106.3518391,131.8439543
2005-08-19,0.77,0.41,0.19,100.17,99.6,5.7,10.6,3.51,#N/A,0.19,88.6,8.16,295,"1,025.55",13.42,18.41,35.92,"12,243",0.76,0.51,0.98,-1.67,0.38,0.32,1,  ,1,  ,104.8125205,127.1381605
2005-08-26,0.69,0.43,0.16,100.17,99.6,5.7,10.6,3.51,#N/A,0.12,87.86,8.14,292,"1,028.70",13.72,19.79,37.5,"5,114",0.76,0.51,0.98,-1.67,0.37,0.35,1,  ,1,  ,104.3221152,126.7499101
2005-09-02,0.7,0.55,0.23,100.25,99.8,7.7,17.9,3.25,#N/A,0.28,86.3,8.58,287,"1,026.50",13.57,20.67,38.53,"4,994",0.69,0.63,0.78,-1.55,0.38,0.31,1,  ,1,  ,106.4501654,130.1949707
2005-09-09,0.36,0.4,0.21,100.25,99.8,7.7,17.9,3.25,#N/A,0.25,86.89,8.32,274,"1,025.35",11.98,20.01,36.61,"5,202",0.69,0.63,0.78,-1.55,0.35,0.29,1,  ,1,  ,108.0905278,134.4736743
2005-09-16,0.28,0.36,0.19,100.25,99.8,7.7,17.9,3.25,#N/A,0.3,88.06,8.38,260,"1,030.00",11.22,20.57,33.75,"5,878",0.69,0.63,0.78,-1.55,0.36,0.29,1,  ,1,  ,107.8141404,136.9976392
2005-09-23,0.42,0.46,0.21,100.25,99.8,7.7,17.9,3.25,#N/A,0.23,89.29,8.42,258,"1,036.98",12.96,23.49,31.8,"2,053",0.69,0.63,0.78,-1.55,0.41,0.31,1,  ,1,  ,106.4785333,137.2019172
2005-09-30,0.27,0.41,0.2,100.37,99.8,7.7,17.7,3.25,#N/A,0.16,89.52,8.32,244,"1,042.40",11.92,23.82,29.93,"-7,160",0.89,0.75,0.89,-1.16,0.44,0.39,  ,  ,1,  ,108.4133111,142.4920792
2005-10-07,0.5,0.5,0.22,100.37,100,6.3,17.7,5.96,#N/A,0.19,89.17,8.22,262,"1,037.50",14.59,24.77,30.64,"-22,275",0.89,0.75,0.89,-1.16,0.47,0.39,  ,  ,1,  ,105.6846321,140.158075
2005-10-14,0.61,0.52,0.26,100.37,100,6.3,17.7,5.96,#N/A,0.23,89.46,8.24,279,"1,042.80",14.87,26.61,31.8,"-30,049",0.89,0.75,0.89,-1.16,0.48,0.41,  ,  ,1,  ,104.6564976,138.8931037
2005-10-21,0.73,0.55,0.25,100.37,100,6.3,17.7,5.96,#N/A,0.18,90.31,8.3,277,"1,058.50",16.13,24.23,31.03,"-41,056",0.89,0.75,0.89,-1.16,0.51,0.4,  ,  ,1,  ,103.2518598,138.112702
2005-10-28,0.31,0.48,0.23,100.37,100,6.3,17.7,5.96,#N/A,0.18,89.59,8.18,258,"1,043.35",14.25,26.71,29.88,"-46,749",0.89,0.75,0.89,-1.16,0.47,0.41,  ,  ,1,  ,104.4583205,133.1239281
2005-11-04,0.3,0.43,0.24,100.53,100.1,5.2,11.9,1.26,#N/A,0.19,91.26,8.29,253,"1,047.50",13.17,24.29,29.36,"-40,255",1.47,1.37,0.81,-0.76,0.51,0.39,  ,  ,1,  ,106.8726007,142.6071015
2005-11-11,0.46,0.44,0.25,100.53,100.1,5.2,11.9,1.26,#N/A,0.14,91.98,8.42,252,"1,041.30",11.63,22.17,27.04,"-40,233",1.47,1.37,0.81,-0.76,0.51,0.36,  ,  ,1,  ,107.802442,146.5913437
2005-11-18,0.53,0.45,0.23,100.53,100.1,5.2,11.9,1.26,#N/A,0.1,91.93,8.4,245,"1,036.35",11.12,21.71,26.14,"-32,397",1.47,1.37,0.81,-0.76,0.5,0.36,  ,  ,1,  ,108.8602037,148.4737351
2005-11-25,0.46,0.46,0.21,100.53,100.1,5.2,11.9,1.26,#N/A,0.08,92.04,8.35,238,"1,041.50",10.88,21.58,23.88,"-32,780",1.47,1.37,0.81,-0.76,0.5,0.36,  ,  ,1,  ,110.3631677,150.9211906
2005-12-02,0.47,0.48,0.18,100.71,100.1,7.3,11.9,4.26,#N/A,0.09,91.93,8.3,242,"1,038.00",11.01,21.04,23.47,"-33,455",0.79,0.8,1.14,-0.59,0.42,0.36,  ,  ,1,  ,111.0583449,152.8940711
2005-12-09,0.5,0.47,0.2,100.71,100.1,7.3,11.9,4.26,#N/A,0.12,91.25,8.28,244,"1,033.85",11.69,20.59,24.73,"-35,458",0.79,0.8,1.14,-0.59,0.42,0.35,  ,  ,1,  ,111.3748979,153.746048
2005-12-16,0.43,0.46,0.2,100.71,100.1,7.3,11.9,4.26,#N/A,0.08,89.71,8.52,246,"1,016.35",10.68,20.18,24.6,"-39,595",0.79,0.8,1.14,-0.59,0.42,0.34,  ,  ,1,  ,112.7229657,154.1686153
2005-12-23,0.51,0.49,0.19,100.71,100.1,7.3,11.9,4.26,#N/A,0.01,90.78,8.41,244,"1,013.60",10.27,18.4,24.63,"-38,432",0.79,0.8,1.14,-0.59,0.42,0.32,  ,  ,1,  ,113.1687315,158.6605899
2005-12-30,0.64,0.56,0.19,100.71,100.4,10.5,11.9,7.61,#N/A,-0.01,91.17,8.56,245,"1,010.00",12.07,19.44,25.08,"-35,487",0.79,0.8,1.14,-0.59,0.46,0.32,  ,  ,1,  ,112.1566367,163.38554
2006-01-06,0.27,0.44,0.18,100.9,100.4,10.5,10.5,7.61,#N/A,0.02,88.91,8.62,230,987.9,11,18.96,23.55,"-25,194",0.7,0.52,0.99,-1.21,0.34,0.21,1,  ,1,  ,116.7913282,167.3429824
2006-01-13,0.3,0.44,0.17,100.9,100.4,10.5,10.5,7.61,#N/A,0.02,88.89,8.57,235,987.65,11.23,18.55,23.63,"-17,383",0.7,0.52,0.99,-1.21,0.34,0.21,1,  ,1,  ,116.824435,167.7576321
2006-01-20,0.39,0.55,0.18,100.9,100.4,10.5,10.5,7.61,#N/A,0,88.97,8.4,226,986.7,14.56,22.89,23.54,"-10,845",0.7,0.52,0.99,-1.21,0.38,0.25,1,  ,1,  ,114.7259457,156.919831
2006-01-27,0.23,0.39,0.18,100.9,100.4,10.5,10.5,7.61,#N/A,0.02,89.32,8.38,213,970.8,11.97,20.39,22.69,"1,062",0.7,0.52,0.99,-1.21,0.35,0.23,1,  ,1,  ,117.5092394,164.0012099
2006-02-03,0.44,0.44,0.21,101.07,100.7,9.2,3.6,11.69,#N/A,-0.04,89.89,8.39,214,970.15,12.96,24.67,21.92,"4,649",1.17,0.91,1.26,-1.02,0.47,0.35,  ,  ,1,  ,116.1198461,157.9531447
2006-02-10,0.29,0.39,0.22,101.07,100.7,9.2,3.6,11.69,#N/A,-0.09,90.55,8.43,198,967.8,12.87,21.91,23.35,"2,723",1.17,0.91,1.26,-1.02,0.48,0.32,  ,  ,1,  ,115.8014041,158.158129
2006-02-17,0.28,0.33,0.21,101.07,100.7,9.2,3.6,11.69,#N/A,-0.14,90.64,8.29,200,972.8,12.01,23.16,22.89,657,1.17,0.91,1.26,-1.02,0.46,0.34,  ,  ,1,  ,116.8103174,157.8620019
2006-02-24,0.11,0.26,0.2,101.07,100.7,9.2,3.6,11.69,#N/A,-0.15,90.61,7.99,192,966.4,11.46,20.64,22.58,"1,786",1.17,0.91,1.26,-1.02,0.43,0.3,  ,  ,1,  ,117.8903491,161.7817431
2006-03-03,0.28,0.28,0.2,101.2,101.1,10.2,16.6,10.61,#N/A,-0.06,89.66,7.93,187,971.35,11.96,21.01,23.04,"-4,187",1.07,1.26,1.15,0.61,0.44,0.31,  ,  ,1,  ,117.8336798,157.415281
2006-03-10,0.34,0.26,0.24,101.2,101.1,10.2,16.6,10.61,#N/A,0.02,90.85,7.89,197,980.1,11.85,20.19,23.46,"-6,953",1.07,1.26,1.15,0.61,0.45,0.31,  ,  ,1,  ,116.9011872,156.3635173
2006-03-17,0.47,0.29,0.26,101.2,101.1,10.2,16.6,10.61,#N/A,0.04,88.92,7.91,195,971.25,12.12,19.91,22.46,"2,863",1.07,1.26,1.15,0.61,0.43,0.3,  ,  ,1,  ,120.1717711,158.8569818
2006-03-24,0.32,0.23,0.26,101.2,101.1,10.2,16.6,10.61,#N/A,-0.04,90.07,7.74,202,979.5,11.19,20.88,23.4,"7,359",1.07,1.26,1.15,0.61,0.44,0.33,  ,  ,1,  ,119.8611833,156.5011435
2006-03-31,0.26,0.22,0.2,101.29,100.9,10.7,12.1,0.9,#N/A,0.03,89.73,7.9,192,971.65,11.39,18.19,23.92,"8,541",0.76,0.86,0.87,0.62,0.39,0.24,1,  ,1,  ,120.1001556,161.245018
2006-04-07,0.53,0.3,0.21,101.29,100.9,10.7,12.1,0.9,#N/A,0.08,89.69,8.01,197,953.3,12.26,18.92,23.14,"22,837",0.76,0.86,0.87,0.62,0.41,0.24,1,  ,1,  ,121.3824074,166.3162475
2006-04-14,0.36,0.27,0.22,101.29,100.9,10.7,12.1,0.9,#N/A,0.1,89.59,7.74,194,958.35,12.38,17.54,24.25,"29,335",0.76,0.86,0.87,0.62,0.4,0.23,1,  ,1,  ,120.4396746,169.9169731
2006-04-21,0.26,0.2,0.15,101.29,100.9,10.7,12.1,0.9,#N/A,0.11,88.05,8.04,184,948.5,11.59,17.91,23.42,"16,752",0.76,0.86,0.87,0.62,0.36,0.23,1,  ,1,  ,123.7982452,172.1219962
2006-04-28,0.21,0.2,0.11,101.29,100.9,10.7,12.1,0.9,#N/A,0.19,86.11,8.19,178,943.2,11.59,17.98,22.67,"-6,001",0.76,0.86,0.87,0.62,0.35,0.22,1,  ,1,  ,124.1539365,168.3789212
2006-05-05,0.36,0.25,0.14,101.33,100.8,8.7,11.9,3.89,#N/A,0.17,85.14,8.58,177,939.6,11.62,19.14,22.9,"-9,246",0.84,0.81,1.1,0.26,0.38,0.27,1,  ,1,  ,126.8032122,170.9038983
2006-05-12,0.7,0.43,0.19,101.33,100.8,8.7,11.9,3.89,#N/A,0.19,83.91,9.19,186,932.85,14.19,19.43,22.5,"-7,863",0.84,0.81,1.1,0.26,0.43,0.27,  ,  ,1,  ,124.5829666,171.3997067
2006-05-19,0.96,0.55,0.25,101.33,100.8,8.7,11.9,3.89,#N/A,0.1,84.88,9.07,208,946.25,17.18,21.91,22.89,"-22,072",0.84,0.81,1.1,0.26,0.49,0.33,  ,  ,1,  ,119.6045473,162.7526327
2006-05-26,0.77,0.55,0.25,101.33,100.8,8.7,11.9,3.89,#N/A,0.1,85.16,9,212,945.5,14.26,23.08,24.67,"-38,540",0.84,0.81,1.1,0.26,0.46,0.36,  ,  ,1,  ,120.3592771,156.8394841
2006-06-02,0.69,0.56,0.27,101.34,100.4,9.6,20.8,4.82,#N/A,0.08,84.04,8.78,219,948,14.32,21.74,23.8,"-30,730",1.65,1.56,1.1,-1.39,0.51,0.41,  ,  ,1,  ,121.2957133,155.2514909
2006-06-09,0.64,0.56,0.25,101.34,100.4,9.6,20.8,4.82,#N/A,-0.02,85.72,8.43,221,954.5,18.12,28.4,24.75,"-31,581",1.65,1.56,1.1,-1.39,0.56,0.49,  ,  ,  ,  ,115.7371457,146.5475277
2006-06-16,0.44,0.54,0.25,101.34,100.4,9.6,20.8,4.82,#N/A,-0.03,85.94,8.24,219,955.75,17.25,24.32,24,"-44,266",1.65,1.56,1.1,-1.39,0.53,0.45,  ,  ,  ,  ,115.2909491,149.6951961
2006-06-23,0.56,0.54,0.28,101.34,100.4,9.6,20.8,4.82,#N/A,-0.04,86.88,8.14,228,956.05,15.89,26.12,26,"-52,860",1.65,1.56,1.1,-1.39,0.51,0.48,  ,  ,  ,  ,115.2048514,145.7138953
2006-06-30,0.38,0.49,0.25,101.33,100.4,9.6,17.9,4.82,#N/A,-0.02,85.16,8.19,221,948.7,13.08,22.72,25.19,"-59,775",1.44,2.79,1.14,0.69,0.47,0.44,  ,  ,  ,  ,119.3664698,153.7689681
2006-07-07,0.45,0.51,0.26,101.33,100.4,11.5,17.9,5.56,#N/A,-0.04,85.01,8.14,212,947.9,13.97,23.94,27.17,"-68,372",1.44,2.79,1.14,0.69,0.47,0.46,  ,  ,  ,  ,119.4066023,151.2496315
2006-07-14,0.73,0.55,0.28,101.33,100.4,11.5,17.9,5.56,#N/A,-0.03,86.1,7.87,218,953.85,18.05,26.88,26.8,"-81,660",1.44,2.79,1.14,0.69,0.53,0.49,  ,  ,  ,  ,115.3650169,149.0176715
2006-07-21,0.47,0.54,0.28,101.33,100.4,11.5,17.9,5.56,#N/A,-0.03,85.93,7.8,204,948.9,17.4,24.29,25,"-88,573",1.44,2.79,1.14,0.69,0.52,0.46,  ,  ,  ,  ,115.8928373,150.9413591
2006-07-28,0.36,0.47,0.27,101.33,100.4,11.5,17.9,5.56,#N/A,0.01,85.38,7.82,196,953.9,14.33,22.91,23.64,"-78,968",1.44,2.79,1.14,0.69,0.46,0.43,  ,  ,1,  ,120.2765597,153.9977793
2006-08-04,0.39,0.48,0.28,101.33,100.1,9,10.9,5.09,#N/A,-0.01,84.58,8.07,193,964.75,14.34,22.1,23.92,"-80,379",1.21,1.22,0.75,1.23,0.44,0.35,  ,  ,1,  ,121.0724824,154.8811106
2006-08-11,0.15,0.42,0.25,101.33,100.1,9,10.9,5.09,#N/A,0,85.49,7.84,182,961.85,14.3,22.98,23.5,"-75,940",1.21,1.22,0.75,1.23,0.43,0.35,  ,  ,1,  ,119.7773392,153.4077707
2006-08-18,0.36,0.32,0.27,101.33,100.1,9,10.9,5.09,#N/A,-0.03,85.09,7.82,187,958.6,11.64,19.23,23.6,"-67,409",1.21,1.22,0.75,1.23,0.39,0.3,1,  ,1,  ,123.0152802,158.038141
2006-08-25,0.53,0.44,0.31,101.33,100.1,9,10.9,5.09,#N/A,-0.08,85.38,7.81,197,961.95,12.31,19.22,24.67,"-64,557",1.21,1.22,0.75,1.23,0.42,0.33,1,  ,1,  ,122.094486,157.830405
2006-09-01,0.65,0.47,0.32,101.37,99.5,2.7,16.9,-0.72,#N/A,-0.04,84.92,7.97,194.75,960.55,11.96,17.85,24.3,"-67,131",0.78,0.69,0.81,0.72,0.32,0.29,1,  ,1,  ,123.9855523,161.0751624
2006-09-08,0.53,0.43,0.31,101.37,99.5,2.7,16.9,-0.72,#N/A,-0.04,85.95,7.9,193.02,956.35,13.16,19.31,23.5,"-50,662",0.78,0.69,0.81,0.72,0.35,0.3,1,  ,1,  ,122.1859855,160.8638735
2006-09-15,0.25,0.37,0.3,101.37,99.5,2.7,16.9,-0.72,#N/A,-0.07,85.98,7.71,191.9,956.35,11.76,16.62,23.11,"-53,327",0.78,0.69,0.81,0.72,0.32,0.27,1,  ,1,  ,123.1361417,161.601545
2006-09-22,0.66,0.51,0.41,101.37,99.5,2.7,16.9,-0.72,#N/A,-0.08,85.16,7.53,216.68,946.9,12.59,18.25,23.75,"-53,174",0.78,0.69,0.81,0.72,0.35,0.3,1,  ,1,  ,123.0310548,160.0914106
